"State/UT","Year","Season","Pump Type","Agricultural Demand (%)","Industrial Demand (%)","Domestic Demand (%)","Total Demand (%)","Subsidy Impact Factor","Market Growth Rate (%)","Energy Efficiency Rating"
"Assam","2024","Monsoon","Submersible","61","25","61","147","14.657978366827","1.9742913679739","1"
"Assam","2024","Monsoon","Surface Suction","10","17","48","75","8.8750043860914","6.208853526265","2"
"Assam","2024","Monsoon","Floating","56","43","20","119","16.762305792962","6.6676853168441","2"
"Assam","2024","Winter","Submersible","39","59","37","135","12.356944804024","6.2134299068723","4"
"Assam","2024","Winter","Surface Suction","58","21","46","125","18.61897391014","5.1371605061894","1"
"Assam","2024","Winter","Floating","10","28","50","88","13.177709404653","3.363186433925","1"
"Assam","2025","Summer","Submersible","50","35","47","132","3.1857489048561","4.6297235361432","3"
"Assam","2025","Summer","Surface Suction","18","42","60","120","19.866738747173","5.5145665756934","1"
"Assam","2025","Summer","Floating","22","40","60","122","2.182192635315","4.9030698867503","2"
"Assam","2025","Monsoon","Submersible","55","13","57","125","8.7634469282398","6.4082538975307","1"
"Assam","2025","Monsoon","Surface Suction","50","32","38","120","17.378012510811","3.2540335112904","2"
"Assam","2025","Monsoon","Floating","63","16","44","123","6.5676245577016","4.7812524899749","2"
"Assam","2025","Winter","Submersible","16","24","40","80","7.608394084656","4.2909983299089","1"
"Assam","2025","Winter","Surface Suction","58","41","54","153","4.545392545263","1.4391755426107","3"
"Assam","2025","Winter","Floating","17","55","33","105","12.389806920192","3.7809642628034","3"
"Bihar","2015","Summer","Submersible","30","35","27","92","10.381635702724","3.8750912657784","1"
"Bihar","2015","Summer","Surface Suction","38","35","44","117","7.6039123757171","3.3929366853814","1"
"Bihar","2015","Summer","Floating","24","53","55","132","12.158101855869","5.5892995692528","2"
"Bihar","2015","Monsoon","Submersible","55","59","63","177","19.110473919099","1.1093954960582","3"
"Bihar","2015","Monsoon","Surface Suction","52","25","34","111","4.869645931526","6.5622072687778","3"
"Bihar","2015","Monsoon","Floating","13","30","32","75","7.0324537447927","1.6085249706953","1"
"Bihar","2015","Winter","Submersible","13","57","46","116","18.59211754844","4.1935612800342","4"
"Bihar","2015","Winter","Surface Suction","25","51","55","131","14.352715718173","3.3994312408249","1"
"Bihar","2015","Winter","Floating","13","35","44","92","10.449620810322","1.739335925033","4"
"Bihar","2016","Summer","Submersible","19","48","32","99","3.6917025907407","2.7716697353219","1"
"Bihar","2016","Summer","Surface Suction","51","51","55","157","8.4905485039272","1.522233775526","2"
"Bihar","2016","Summer","Floating","10","53","64","127","12.66302751188","6.7084200532399","3"
"Bihar","2016","Monsoon","Submersible","31","30","41","102","11.870771382463","5.7624631022831","3"
"Bihar","2016","Monsoon","Surface Suction","19","33","61","113","18.00046246796","3.1205282758163","2"
"Bihar","2016","Monsoon","Floating","36","46","23","105","5.4961207109627","5.9356859110821","4"
"Bihar","2016","Winter","Submersible","48","19","44","111","1.9107062766934","4.7431559480594","1"
"Bihar","2016","Winter","Surface Suction","64","59","24","147","3.3602841548973","5.4212424696651","2"
"Bihar","2016","Winter","Floating","42","30","36","108","3.5689193045554","2.8736307162928","3"
"Bihar","2017","Summer","Submersible","37","16","51","104","12.759215866319","2.5413030858743","1"
"Bihar","2017","Summer","Surface Suction","66","34","21","121","5.4908050800025","4.5822815013742","2"
"Bihar","2017","Summer","Floating","12","51","58","121","14.490337027972","1.0949265505935","4"
"Bihar","2017","Monsoon","Submersible","69","55","38","162","12.064388204267","3.0233627965325","4"
"Bihar","2017","Monsoon","Surface Suction","48","54","55","157","1.7131649919286","6.3651452479847","3"
"Bihar","2017","Monsoon","Floating","18","17","52","87","4.5331280445398","3.1299778349916","4"
"Bihar","2017","Winter","Submersible","22","58","21","101","13.392052322679","1.4195896342566","4"
"Bihar","2017","Winter","Surface Suction","30","17","57","104","11.856239833068","5.0807915866207","4"
"Bihar","2017","Winter","Floating","67","12","41","120","13.389739103964","6.964836167327","2"
"Bihar","2018","Summer","Submersible","47","26","54","127","14.613010204785","3.7912336737023","4"
"Bihar","2018","Summer","Surface Suction","31","53","55","139","19.233314719096","4.8097602735462","3"
"Bihar","2018","Summer","Floating","66","25","61","152","1.9335289929344","3.7022256175491","4"
"Bihar","2018","Monsoon","Submersible","21","26","35","82","13.298234489744","5.7726997647384","4"
"Bihar","2018","Monsoon","Surface Suction","39","54","42","135","7.9863183161862","1.9144960799825","1"
"Bihar","2018","Monsoon","Floating","29","49","63","141","4.8731343212773","5.0293506616782","4"
"Bihar","2018","Winter","Submersible","15","31","37","83","15.758039765845","6.1881171522012","1"
"Bihar","2018","Winter","Surface Suction","25","21","57","103","3.1860804123796","1.3786541984749","4"
"Bihar","2018","Winter","Floating","42","32","64","138","7.2027281494304","1.525856480583","3"
"Bihar","2019","Summer","Submersible","66","18","20","104","6.1104862131605","3.3818891024457","3"
"Bihar","2019","Summer","Surface Suction","35","13","37","85","10.31358855393","6.5163518392865","3"
"Bihar","2019","Summer","Floating","24","31","56","111","7.8208552611635","4.0069179950921","1"
"Bihar","2019","Monsoon","Submersible","51","47","37","135","12.559001055453","5.0458228384543","2"
"Bihar","2019","Monsoon","Surface Suction","39","23","25","87","2.8255609855101","2.2718949454134","2"
"Bihar","2019","Monsoon","Floating","18","24","40","82","0.4578764995224","1.9227468980082","3"
"Bihar","2019","Winter","Submersible","27","23","39","89","11.460828578617","6.5963844428575","2"
"Bihar","2019","Winter","Surface Suction","34","42","55","131","12.127418888668","1.8351881477052","4"
"Bihar","2019","Winter","Floating","63","55","22","140","19.055950552026","5.9512046044934","1"
"Bihar","2020","Summer","Submersible","62","43","27","132","9.5646804609614","4.0366453290805","3"
"Bihar","2020","Summer","Surface Suction","13","54","31","98","19.316443223064","3.5949872699808","1"
"Bihar","2020","Summer","Floating","40","23","39","102","8.7902337726582","1.6339881055705","2"
"Bihar","2020","Monsoon","Submersible","41","38","62","141","12.391759097957","4.9012065543889","3"
"Bihar","2020","Monsoon","Surface Suction","40","14","38","92","3.8356491118372","2.2705321039929","2"
"Bihar","2020","Monsoon","Floating","20","59","50","129","13.900704577171","6.9020735515805","3"
"Bihar","2020","Winter","Submersible","18","44","40","102","2.4276987884486","2.8196508854056","3"
"Bihar","2020","Winter","Surface Suction","16","25","35","76","1.2458359626013","4.0565327688987","3"
"Bihar","2020","Winter","Floating","49","26","56","131","12.30438876462","2.8375217247197","4"
"Bihar","2021","Summer","Submersible","45","47","58","150","14.486349393533","5.7525618025633","3"
"Bihar","2021","Summer","Surface Suction","44","16","46","106","8.2825950505785","5.9652273734012","1"
"Bihar","2021","Summer","Floating","31","14","21","66","2.6760747255898","3.5114837297436","2"
"Bihar","2021","Monsoon","Submersible","24","30","29","83","13.619496544765","2.1381690890481","1"
"Bihar","2021","Monsoon","Surface Suction","10","22","40","72","16.686067319095","4.7757928360644","1"
"Bihar","2021","Monsoon","Floating","27","46","64","137","0.85266418574065","3.2284514059008","1"
"Bihar","2021","Winter","Submersible","69","20","40","129","16.887141654792","1.5884954847055","2"
"Bihar","2021","Winter","Surface Suction","13","43","37","93","9.5203625873753","3.2553297108746","4"
"Bihar","2021","Winter","Floating","38","47","61","146","15.700330876741","6.3525081336414","1"
"Bihar","2022","Summer","Submersible","26","18","60","104","13.762694121731","3.6256187443324","1"
"Bihar","2022","Summer","Surface Suction","42","19","59","120","9.2295492924947","4.8232088608497","2"
"Bihar","2022","Summer","Floating","17","31","27","75","4.5392938873073","6.3363454967731","3"
"Bihar","2022","Monsoon","Submersible","33","54","38","125","2.1138695981255","6.9296516260008","3"
"Bihar","2022","Monsoon","Surface Suction","46","17","32","95","0.7604369647491","5.477243544891","1"
"Bihar","2022","Monsoon","Floating","54","33","54","141","0.24216950469775","6.7390083897969","1"
"Bihar","2022","Winter","Submersible","49","40","55","144","6.994064594917","5.6479211870871","3"
"Bihar","2022","Winter","Surface Suction","60","37","62","159","8.2426186052554","4.2976962623135","2"
"Bihar","2022","Winter","Floating","41","17","29","87","0.41889922061826","1.4930300048586","4"
"Bihar","2023","Summer","Submersible","26","40","27","93","15.384462956763","4.7479814131256","2"
"Bihar","2023","Summer","Surface Suction","24","59","22","105","2.4277283631881","4.6900778082332","2"
"Bihar","2023","Summer","Floating","50","50","44","144","10.606042664983","1.2517073405898","2"
"Bihar","2023","Monsoon","Submersible","19","30","55","104","5.8564407340193","6.8798219761531","2"
"Bihar","2023","Monsoon","Surface Suction","22","41","50","113","10.415362836684","4.6989983613705","2"
"Bihar","2023","Monsoon","Floating","20","19","34","73","2.2161592435961","4.5911894541062","1"
"Bihar","2023","Winter","Submersible","34","49","33","116","8.788099793889","4.6776374949672","2"
"Bihar","2023","Winter","Surface Suction","61","39","39","139","2.4300275260184","2.1848229391596","2"
"Bihar","2023","Winter","Floating","58","30","54","142","13.429098697893","2.9015348640697","3"
"Bihar","2024","Summer","Submersible","58","21","60","139","10.880331583655","4.8164245823789","2"
"Bihar","2024","Summer","Surface Suction","30","17","59","106","11.156264510221","2.0835675890518","4"
"Bihar","2024","Summer","Floating","20","31","41","92","19.69339479049","6.6243283989827","1"
"Bihar","2024","Monsoon","Submersible","22","27","21","70","2.6345754690912","5.3558794599118","3"
"Bihar","2024","Monsoon","Surface Suction","59","40","34","133","10.117053859037","6.0442181680672","1"
"Bihar","2024","Monsoon","Floating","31","52","56","139","11.806953809175","4.0501632814977","3"
"Bihar","2024","Winter","Submersible","63","28","42","133","13.777706041002","6.2399374951648","3"
"Bihar","2024","Winter","Surface Suction","34","46","27","107","9.2311494883958","1.0559897189626","1"
"Bihar","2024","Winter","Floating","53","14","22","89","19.836199026987","1.5950685975233","4"
"Bihar","2025","Summer","Submersible","51","43","62","156","6.2185786001511","5.4540883034351","2"
"Bihar","2025","Summer","Surface Suction","48","36","46","130","13.757682197598","3.251559426656","1"
"Bihar","2025","Summer","Floating","61","45","41","147","16.960955822615","6.0397838816931","4"
"Bihar","2025","Monsoon","Submersible","26","23","33","82","14.990909689378","5.552058340666","4"
"Bihar","2025","Monsoon","Surface Suction","20","25","50","95","6.1120843098043","6.2599045709692","1"
"Bihar","2025","Monsoon","Floating","67","13","23","103","14.441418764055","6.3171746827904","3"
"Bihar","2025","Winter","Submersible","35","46","57","138","8.2524368169725","5.1737088789808","1"
"Bihar","2025","Winter","Surface Suction","19","47","23","89","3.6263855985101","3.3260415685024","1"
"Bihar","2025","Winter","Floating","64","16","23","103","10.202194249977","5.3404285936737","1"
"Chhattisgarh","2015","Summer","Submersible","25","13","43","81","13.529358744527","5.8299339980846","3"
"Chhattisgarh","2015","Summer","Surface Suction","69","28","38","135","1.1710185848796","3.0054299121764","2"
"Chhattisgarh","2015","Summer","Floating","67","47","50","164","16.502613353322","4.1217794615119","1"
"Chhattisgarh","2015","Monsoon","Submersible","45","39","52","136","1.7720085935923","2.3236717162673","3"
"Chhattisgarh","2015","Monsoon","Surface Suction","37","56","30","123","14.672316600846","2.7966610629513","1"
"Chhattisgarh","2015","Monsoon","Floating","26","15","23","64","9.9233276822644","2.0695148014278","3"
"Chhattisgarh","2015","Winter","Submersible","15","56","33","104","14.944391754841","5.4399183201137","2"
"Chhattisgarh","2015","Winter","Surface Suction","25","14","29","68","6.6902257748386","1.1571802511924","1"
"Chhattisgarh","2015","Winter","Floating","39","54","25","118","10.361575324776","2.7923534415326","1"
"Chhattisgarh","2016","Summer","Submersible","28","51","54","133","8.5931362547787","6.2363815029076","1"
"Chhattisgarh","2016","Summer","Surface Suction","46","29","40","115","9.1637377347579","3.8978132325121","2"
"Chhattisgarh","2016","Summer","Floating","35","13","58","106","18.078266605207","6.4563411520504","4"
"Chhattisgarh","2016","Monsoon","Submersible","66","45","25","136","1.1456050215525","2.3513422136109","4"
"Chhattisgarh","2016","Monsoon","Surface Suction","69","40","39","148","13.139103125343","6.7396877265007","2"
"Chhattisgarh","2016","Monsoon","Floating","33","53","61","147","5.643741493864","2.5702341024154","3"
"Chhattisgarh","2016","Winter","Submersible","64","37","33","134","4.9909239969901","2.6316983567718","2"
"Chhattisgarh","2016","Winter","Surface Suction","40","51","44","135","15.534211139104","1.3921969453863","1"
"Chhattisgarh","2016","Winter","Floating","45","52","39","136","12.393988803988","4.3719570848008","1"
"Chhattisgarh","2017","Summer","Submersible","13","59","52","124","15.437154523632","1.5185476645753","3"
"Chhattisgarh","2017","Summer","Surface Suction","27","41","30","98","19.267888684271","4.3610091007711","3"
"Chhattisgarh","2017","Summer","Floating","30","51","45","126","8.3758663814832","2.5609467457723","1"
"Chhattisgarh","2017","Monsoon","Submersible","46","30","37","113","2.8993014475963","5.3509343653067","1"
"Chhattisgarh","2017","Monsoon","Surface Suction","33","58","38","129","6.1739748674639","6.6822159264323","4"
"Chhattisgarh","2017","Monsoon","Floating","66","50","52","168","3.0249365746987","2.3519015797074","2"
"Chhattisgarh","2017","Winter","Submersible","66","16","41","123","11.224455765651","4.1403454682462","1"
"Chhattisgarh","2017","Winter","Surface Suction","43","37","62","142","1.353367238","5.2470105833786","1"
"Chhattisgarh","2017","Winter","Floating","43","15","25","83","16.938374561771","3.5717832818229","1"
"Chhattisgarh","2018","Summer","Submersible","11","31","21","63","1.951250204786","6.1719214504256","3"
"Chhattisgarh","2018","Summer","Surface Suction","48","31","31","110","1.2454621176377","4.075015892622","4"
"Chhattisgarh","2018","Summer","Floating","68","19","54","141","1.0391315510854","5.7176691963042","4"
"Chhattisgarh","2018","Monsoon","Submersible","41","16","40","97","3.2941270686459","2.981290389229","2"
"Chhattisgarh","2018","Monsoon","Surface Suction","61","31","34","126","4.0976254830143","6.2669804689122","2"
"Chhattisgarh","2018","Monsoon","Floating","61","37","33","131","4.7759242276308","3.7074360650859","2"
